input_diff,output_diff,probability,count,total_samples
"d,3","2,0",0.2242622950819672,342,1525
"d,3","13,6",0.2242622950819672,342,1525
"e,5","14,4",0.22398052343274497,368,1643
"c,3","0,2",0.2229299363057325,350,1570
"c,3","15,0",0.2229299363057325,350,1570
"e,5","3,6",0.22276323797930614,366,1643
"f,5","15,4",0.22201017811704835,349,1572
"e,6","3,5",0.22063393412057178,355,1609
"c,1","2,3",0.21987577639751552,354,1610
"c,1","13,1",0.21987577639751552,354,1610
"d,1","3,3",0.2198492462311558,350,1592
"d,1","14,1",0.2198492462311558,350,1592
"c,7","15,1",0.21975934135528816,347,1579
"f,3","14,5",0.21887287024901703,334,1526
"f,6","0,5",0.2188529993408042,332,1517
"c,0","12,1",0.21727917472598324,337,1551
"e,0","2,4",0.21710526315789475,330,1520
"f,6","15,3",0.2168754119973632,329,1517
"e,3","2,2",0.21671018276762402,332,1532
"e,3","13,0",0.21671018276762402,332,1532
"c,0","1,3",0.21663442940038685,336,1551
"f,0","3,4",0.21450522433927474,349,1627
"e,7","13,1",0.21342621912602913,337,1579
"d,7","12,1",0.2119032047089601,324,1529
"e,1","0,3",0.20981278244028406,325,1549
"e,1","15,1",0.20981278244028406,325,1549
"d,1","1,3",0.20979899497487436,334,1592
"f,7","14,4",0.2045751633986928,313,1530
"c,1","0,3",0.20434782608695654,329,1610
"f,3","3,2",0.2038007863695937,311,1526
"f,3","14,0",0.2038007863695937,311,1526
"f,7","3,6",0.20326797385620915,311,1530
"d,0","1,4",0.2011873350923483,305,1516
"e,7","2,6",0.19886003799873336,314,1579
"c,7","15,4",0.19759341355288157,312,1579
"e,7","13,4",0.19696010132995567,311,1579
"c,7","0,6",0.19696010132995567,311,1579
"f,1","3,3",0.19692110327132778,307,1559
"f,6","14,5",0.19380355965721818,294,1517
"f,6","3,7",0.1931443638760712,293,1517
"d,6","1,7",0.19277885235332043,299,1551
"d,7","12,4",0.19228253760627861,294,1529
"d,7","1,6",0.19097449313276652,292,1529
"f,1","15,7",0.19050673508659396,297,1559
"d,6","12,5",0.1889103803997421,293,1551
"c,6","12,2",0.18601583113456466,282,1516
"e,6","2,7",0.18334369173399628,295,1609
"f,5","15,3",0.18002544529262088,283,1572
"c,2","0,2",0.18,288,1600
"d,4","13,4",0.17882054533925174,282,1577
"c,6","0,7",0.1787598944591029,271,1516
"e,6","13,5",0.1783716594157862,287,1609
"d,2","1,2",0.17756410256410257,277,1560
"e,1","14,7",0.17753389283408652,275,1549
"c,6","15,5",0.1774406332453826,269,1516
"e,2","2,2",0.176696542893726,276,1562
"e,4","14,4",0.1715901948460088,273,1591
"c,1","12,7",0.17080745341614906,275,1610
"f,7","3,5",0.17058823529411765,261,1530
"d,7","1,5",0.17004578155657293,260,1529
"c,4","12,4",0.1695906432748538,261,1539
"c,5","12,3",0.16957928802588998,262,1545
"f,2","3,2",0.16625615763546797,270,1624
"e,5","14,3",0.1661594643944005,273,1643
"e,6","14,2",0.16594157862026104,267,1609
"e,2","14,6",0.16581306017925737,259,1562
"c,7","0,5",0.16529449018366055,261,1579
"f,6","15,2",0.16348055372445616,248,1517
"d,5","13,3",0.16344916344916344,254,1554
"d,1","13,7",0.16331658291457288,260,1592
"d,0","13,0",0.1629287598944591,247,1516
"d,6","13,2",0.16183107672469374,251,1551
"f,2","15,6",0.16133004926108374,262,1624
"f,4","15,4",0.1610608020698577,249,1546
"c,2","12,6",0.159375,255,1600
"f,7","15,1",0.15751633986928104,241,1530
"d,2","13,6",0.15705128205128205,245,1560
"d,7","13,1",0.15434924787442772,236,1529
"c,0","12,0",0.1521598968407479,236,1551
"e,7","2,5",0.1513616212792907,239,1579
"e,0","14,0",0.1513157894736842,230,1520
"e,7","14,1",0.15072830905636478,238,1579
"f,0","15,0",0.1505838967424708,245,1627
"d,3","1,1",0.14754098360655737,225,1525
"e,3","2,1",0.1468668407310705,225,1532
"f,7","3,4",0.14640522875816994,224,1530
"c,7","12,1",0.14312856238125396,226,1579
"f,3","3,1",0.13761467889908258,210,1526
"f,5","3,7",0.13740458015267176,216,1572
"d,7","1,4",0.13734466971877043,210,1529
"e,1","2,2",0.1368624919302776,212,1549
"d,6","1,6",0.1347517730496454,209,1551
"e,7","2,4",0.13362887903736542,211,1579
"c,5","0,7",0.1313915857605178,203,1545
"c,3","0,1",0.13121019108280255,206,1570
"c,0","0,3",0.12959381044487428,201,1551
"c,7","0,4",0.1285623812539582,203,1579
"d,2","1,1",0.12756410256410255,199,1560
"f,0","3,3",0.1272280270436386,207,1627
"d,1","1,2",0.12311557788944724,196,1592
"f,6","3,6",0.12129202373104812,184,1517
"c,6","0,6",0.12071240105540897,183,1516
"c,1","0,2",0.11925465838509317,192,1610
"e,5","2,7",0.11868533171028606,195,1643
"d,5","1,7",0.11711711711711711,182,1554
"e,6","2,6",0.11622125543816035,187,1609
"d,0","1,3",0.11609498680738786,176,1516
"f,1","3,2",0.11545862732520847,180,1559
"e,0","2,3",0.11315789473684211,172,1520
"f,3","15,5",0.10550458715596331,161,1526
"c,2","0,1",0.104375,167,1600
"e,2","2,1",0.10371318822023047,162,1562
"f,2","3,1",0.10283251231527094,167,1624
"c,3","12,5",0.10254777070063695,161,1570
"d,3","13,5",0.10229508196721311,156,1525
"d,6","1,5",0.10058027079303675,156,1551
